cod_dane_depto;cod_dane_muni;departamento;municipio;a–o;mes;organizaci—n;Tipo de desminado;Nœmero de metros cuadrados de çrea despejada;Nœmero de MAP destruidos;Nœmero de MUSE destruidas;Nœmero de AEI destruidas;Nœmero Total artefactos destruidos;Nœmero de Estudios No TŽcnicos realizados;Nœmero de Estudio TŽcnicos realizados;Nœmero de Operaciones de Despeje realizadas;Nœmero de ‡reas peligrosas;Nœmero de ‡reas peligrosas confirmadas
50;50711;META;VISTAHERMOSA;2018;Sep;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;0;0;0;0;1
50;50711;META;VISTAHERMOSA;2018;Feb;BRDEH;Comunidades;8806;0;0;0;0;0;0;1;0;0
50;50711;META;VISTAHERMOSA;2018;Feb;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05107;ANTIOQUIA;BRICE„O;2016;Sep;BRDEH;Comunidades;2030;5;0;0;5;0;1;2;0;0
19;19455;CAUCA;MIRANDA;2017;Oct;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
44;44090;LA GUAJIRA;DIBULLA;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
50;50711;META;VISTAHERMOSA;2017;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;2;0;0;0;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2014;Jun;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
50;50330;META;MESETAS;2017;Sep;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
70;70001;SUCRE;SINCELEJO;2019;May;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
50;50711;META;VISTAHERMOSA;2017;Ago;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05670;ANTIOQUIA;SAN ROQUE;2018;Jul;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50711;META;VISTAHERMOSA;2018;Jul;THE HALO TRUST;Comunidades;0;0;1;1;2;1;0;0;0;0
86;86568;PUTUMAYO;PUERTO ASêS;2017;Dic;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;2;0;0;2;3;0;0;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2017;Dic;BRDEH;Comunidades;4068;0;0;0;0;0;1;0;0;0
68;68235;SANTANDER;EL CARMEN;2014;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
13;13657;BOLIVAR;SAN JUAN NEPOMUCENO;2018;May;ARMADA NACIONAL;Comunidades;0;0;0;0;0;5;0;0;0;0
18;18610;CAQUETA;SAN JOSƒ DEL FRAGUA;2018;Nov;DDG;Comunidades;0;0;0;0;0;0;0;0;1;0
73;73555;TOLIMA;PLANADAS;2016;Dic;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05483;ANTIOQUIA;NARI„O;2015;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;1;0
19;19212;CAUCA;CORINTO;2018;May;HANDICAP INTERNATIONAL;Comunidades;3306;0;0;0;0;1;0;2;0;0
41;41020;HUILA;ALGECIRAS;2018;Nov;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;0;2
19;19256;CAUCA;EL TAMBO;2009;Nov;BRDEH;Bases Militares;5075,97;27;0;0;27;0;0;1;0;0
17;17541;CALDAS;PENSILVANIA;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;18;0;0;0;0
73;73686;TOLIMA;SANTA ISABEL;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
50;50450;META;PUERTO CONCORDIA;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
70;70215;SUCRE;COROZAL;2016;Jun;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2017;Feb;THE HALO TRUST;Comunidades;0;0;1;0;1;1;0;0;0;0
86;86885;PUTUMAYO;VILLAGARZîN;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2011;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;4;0
05;05649;ANTIOQUIA;SAN CARLOS;2012;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2017;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2019;Ago;ARMADA NACIONAL;Comunidades;0;0;1;0;1;1;0;0;0;0
05;05591;ANTIOQUIA;PUERTO TRIUNFO;2017;Nov;BRDEH;Comunidades;0;0;0;0;0;6;0;0;0;0
73;73675;TOLIMA;SAN ANTONIO;2019;Mar;BRDEH;Comunidades;11856;0;0;0;0;0;2;0;0;0
41;41551;HUILA;PITALITO;2019;Jul;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
25;25168;CUNDINAMARCA;CHAGUANê;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
05;05197;ANTIOQUIA;COCORNç;2015;Dic;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;0
19;19455;CAUCA;MIRANDA;2018;Ago;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
50;50400;META;LEJANêAS;2017;Jun;THE HALO TRUST;Comunidades;0;0;1;1;2;1;0;0;0;0
05;05647;ANTIOQUIA;SAN ANDRƒS;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
05;05313;ANTIOQUIA;GRANADA;2016;Ago;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2014;Abr;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;2
73;73352;TOLIMA;ICONONZO;2018;May;BRDEH;Comunidades;0;0;5;0;5;25;0;0;0;0
25;25086;CUNDINAMARCA;BELTRçN;2018;May;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2017;Oct;BRDEH;Comunidades;7861;0;1;0;1;0;0;1;0;0
68;68655;SANTANDER;SABANA DE TORRES;2015;Jun;BRDEH;Comunidades;9665;0;0;0;0;0;2;0;0;0
05;05197;ANTIOQUIA;COCORNç;2014;Jul;BRDEH;Comunidades;20112;3;4;0;7;2;1;2;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2013;Mar;BRDEH;Comunidades;4207;6;0;0;6;4;2;2;0;0
05;05142;ANTIOQUIA;CARACOLê;2019;Mar;BRDEH;Comunidades;2936;0;0;0;0;0;2;0;0;0
41;41001;HUILA;NEIVA;2018;Jul;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05142;ANTIOQUIA;CARACOLê;2018;Oct;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2017;Jul;BRDEH;Comunidades;2200;0;0;0;0;0;0;1;0;0
18;18860;CAQUETA;VALPARAêSO;2018;Jul;BRDEH;Comunidades;0;1;0;0;1;10;0;0;0;0
05;05660;ANTIOQUIA;SAN LUIS;2018;Sep;BRDEH;Comunidades;16644;0;0;0;0;2;1;1;0;0
17;17541;CALDAS;PENSILVANIA;2018;Abr;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;2
18;18860;CAQUETA;VALPARAêSO;2018;May;BRDEH;Comunidades;0;0;0;0;0;8;0;0;0;0
05;05483;ANTIOQUIA;NARI„O;2016;Abr;THE HALO TRUST;Comunidades;1372;1;0;0;1;1;0;1;0;0
41;41319;HUILA;GUADALUPE;2008;Nov;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
19;19455;CAUCA;MIRANDA;2018;Sep;THE HALO TRUST;Comunidades;0;0;0;1;1;1;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2014;Mar;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
17;17662;CALDAS;SAMANç;2013;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;1
18;18610;CAQUETA;SAN JOSƒ DEL FRAGUA;2019;Ago;DDG;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05690;ANTIOQUIA;SANTO DOMINGO;2019;Jul;BRDEH;Comunidades;1776;0;0;0;0;0;1;0;0;0
19;19142;CAUCA;CALOTO;2018;Dic;THE HALO TRUST;Comunidades;0;0;0;0;0;3;0;0;0;0
05;05002;ANTIOQUIA;ABEJORRAL;2016;Feb;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
86;86320;PUTUMAYO;ORITO;2017;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05649;ANTIOQUIA;SAN CARLOS;2014;Sep;BRDEH;Comunidades;3690;0;0;0;0;0;2;0;0;0
05;05667;ANTIOQUIA;SAN RAFAEL;2014;Sep;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
17;17662;CALDAS;SAMANç;2016;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
50;50400;META;LEJANêAS;2017;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;2
05;05055;ANTIOQUIA;ARGELIA;2017;Oct;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;4
18;18860;CAQUETA;VALPARAêSO;2018;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
15;15244;BOYACA;EL COCUY;2019;May;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05756;ANTIOQUIA;SONSîN;2016;May;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05649;ANTIOQUIA;SAN CARLOS;2010;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
05;05148;ANTIOQUIA;CARMEN DE VIBORAL;2016;Jul;THE HALO TRUST;Comunidades;0;0;0;0;0;3;0;0;0;0
52;52356;NARI„O;IPIALES;2019;Abr;THE HALO TRUST;Comunidades;13225;1;0;0;1;2;0;2;0;0
68;68655;SANTANDER;SABANA DE TORRES;2016;Oct;BRDEH;Comunidades;4261;1;1;1;3;2;1;2;0;0
76;76275;VALLE DEL CAUCA;FLORIDA;2018;Jul;BRDEH;Comunidades;2507;0;0;0;0;0;1;0;0;0
68;68235;SANTANDER;EL CARMEN;2011;Nov;BRDEH;Comunidades;4263;1;0;0;1;0;4;1;0;0
73;73616;TOLIMA;RIOBLANCO;2017;May;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05649;ANTIOQUIA;SAN CARLOS;2018;Mar;BRDEH;Comunidades;6118;4;0;1;5;0;0;1;0;0
13;13654;BOLIVAR;SAN JACINTO;2018;Nov;ARMADA NACIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2011;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
76;76248;VALLE DEL CAUCA;EL CERRITO;2009;Abr;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
86;86757;PUTUMAYO;SAN MIGUEL;2019;Mar;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;1;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2014;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
86;86320;PUTUMAYO;ORITO;2019;Ago;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73067;TOLIMA;ATACO;2016;Ago;THE HALO TRUST;Comunidades;0;0;0;0;0;18;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2013;Feb;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
68;68081;SANTANDER;BARRANCABERMEJA;2017;Nov;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
19;19548;CAUCA;PIENDAMî;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;11;0;0;0;0
18;18094;CAQUETA;BELƒN DE LOS ANDAQUêES;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2012;Feb;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05197;ANTIOQUIA;COCORNç;2016;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
50;50711;META;VISTAHERMOSA;2017;May;BRDEH;Comunidades;1600;0;0;0;0;5;2;0;0;0
17;17662;CALDAS;SAMANç;2013;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;2
05;05756;ANTIOQUIA;SONSîN;2016;Abr;THE HALO TRUST;Comunidades;3384;2;0;0;2;2;1;1;0;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2017;Mar;ARMADA NACIONAL;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05649;ANTIOQUIA;SAN CARLOS;2014;Nov;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2012;Feb;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;0
05;05313;ANTIOQUIA;GRANADA;2014;Jun;BRDEH;Comunidades;0;0;0;0;0;0;0;0;4;1
05;05001;ANTIOQUIA;MEDELLêN;2017;Abr;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
17;17446;CALDAS;MARULANDA;2019;Jul;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2010;Nov;BRDEH;Comunidades;3418;0;1;0;1;0;1;0;0;0
17;17662;CALDAS;SAMANç;2018;May;BRDEH;Comunidades;1269;2;0;0;2;2;0;1;0;0
73;73067;TOLIMA;ATACO;2017;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
17;17662;CALDAS;SAMANç;2010;May;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
50;50577;META;PUERTO LLERAS;2018;Mar;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;1;0;0;0;0
41;41078;HUILA;BARAYA;2019;May;BRDEH;Comunidades;35604;0;0;0;0;0;0;1;0;0
50;50711;META;VISTAHERMOSA;2017;Jul;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
18;18247;CAQUETA;EL DONCELLO;2019;Ene;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05483;ANTIOQUIA;NARI„O;2015;Dic;THE HALO TRUST;Comunidades;25657;37;0;0;37;0;0;1;0;0
13;13894;BOLIVAR;ZAMBRANO;2018;Oct;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
17;17662;CALDAS;SAMANç;2016;May;BRDEH;Comunidades;0;0;0;0;0;5;0;0;0;0
52;52678;NARI„O;SAMANIEGO;2009;Abr;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
18;18860;CAQUETA;VALPARAêSO;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
05;05647;ANTIOQUIA;SAN ANDRƒS;2019;Ene;BRDEH;Comunidades;10060;0;0;0;0;0;1;0;0;0
23;23001;CORDOBA;MONTERêA;2019;Feb;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05756;ANTIOQUIA;SONSîN;2017;Dic;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2014;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
13;13894;BOLIVAR;ZAMBRANO;2013;Nov;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50318;META;GUAMAL;2017;Jun;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
68;68385;SANTANDER;LANDçZURI;2019;Jun;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
20;20060;CESAR;BOSCONIA;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2017;Abr;BRDEH;Comunidades;0;2;0;0;2;3;0;0;0;0
41;41078;HUILA;BARAYA;2017;Nov;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
50;50590;META;PUERTO RICO;2018;Ene;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2013;Dic;BRDEH;Comunidades;15720;0;0;0;0;0;2;0;0;0
68;68235;SANTANDER;EL CARMEN;2015;Ago;BRDEH;Comunidades;1658;6;0;0;6;2;0;1;0;0
17;17662;CALDAS;SAMANç;2013;Ago;BRDEH;Comunidades;7912;4;0;0;4;0;2;1;0;0
05;05667;ANTIOQUIA;SAN RAFAEL;2019;Feb;THE HALO TRUST;Comunidades;1209;0;0;0;0;0;0;2;0;0
50;50400;META;LEJANêAS;2017;Mar;THE HALO TRUST;Comunidades;0;0;1;0;1;1;0;0;0;0
86;86885;PUTUMAYO;VILLAGARZîN;2017;Jul;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
68;68861;SANTANDER;VƒLEZ;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05002;ANTIOQUIA;ABEJORRAL;2015;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05055;ANTIOQUIA;ARGELIA;2018;Ene;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;2
18;18094;CAQUETA;BELƒN DE LOS ANDAQUêES;2017;Sep;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
13;13657;BOLIVAR;SAN JUAN NEPOMUCENO;2017;Oct;ARMADA NACIONAL;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50400;META;LEJANêAS;2018;Ene;THE HALO TRUST;Comunidades;4511;0;0;0;0;0;0;1;0;0
50;50245;META;EL CALVARIO;2009;Ago;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
05;05313;ANTIOQUIA;GRANADA;2014;Abr;BRDEH;Comunidades;2114;1;0;0;1;8;1;0;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2011;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
73;73555;TOLIMA;PLANADAS;2018;Ene;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
18;18460;CAQUETA;MILçN;2019;Mar;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;2;0;0;0;0
68;68655;SANTANDER;SABANA DE TORRES;2017;Jul;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2009;Ago;BRDEH;Comunidades;4562;3;0;0;3;0;0;1;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2018;Feb;BRDEH;Comunidades;2792;3;0;0;3;0;0;2;0;0
18;18592;CAQUETA;PUERTO RICO;2019;Jul;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68780;SANTANDER;SURATç;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05667;ANTIOQUIA;SAN RAFAEL;2017;Abr;THE HALO TRUST;Comunidades;5368;0;0;0;0;0;0;1;0;0
05;05313;ANTIOQUIA;GRANADA;2012;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
41;41799;HUILA;TELLO;2017;Oct;BRDEH;Comunidades;0;0;0;1;1;2;0;0;0;0
17;17541;CALDAS;PENSILVANIA;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;5;0;0;0;0
17;17662;CALDAS;SAMANç;2014;Jun;BRDEH;Comunidades;10242;2;0;0;2;5;3;1;0;0
68;68444;SANTANDER;MATANZA;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;6;0;0;0;0
86;86885;PUTUMAYO;VILLAGARZîN;2018;Jul;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
91;91798;AMAZONAS;TARAPACç;2006;Nov;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
19;19142;CAUCA;CALOTO;2018;Abr;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
15;15531;BOYACA;PAUNA;2018;Ene;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2019;Mar;THE HALO TRUST;Comunidades;967;0;0;0;0;0;0;1;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2015;May;BRDEH;Comunidades;6976;0;0;0;0;3;2;0;0;0
50;50683;META;SAN JUAN DE ARAMA;2016;Ene;THE HALO TRUST;Comunidades;0;0;0;0;0;8;0;0;0;0
50;50711;META;VISTAHERMOSA;2018;Dic;THE HALO TRUST;Comunidades;0;0;2;1;3;2;0;0;0;0
08;08549;ATLANTICO;PIOJî;2007;May;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
05;05667;ANTIOQUIA;SAN RAFAEL;2015;May;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;2
68;68235;SANTANDER;EL CARMEN;2011;Sep;BRDEH;Comunidades;1521,82;1;0;0;1;0;1;1;0;0
05;05148;ANTIOQUIA;CARMEN DE VIBORAL;2014;Ago;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2017;Oct;BRDEH;Comunidades;2806;0;0;0;0;3;1;0;0;0
73;73555;TOLIMA;PLANADAS;2017;May;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05313;ANTIOQUIA;GRANADA;2016;Oct;BRDEH;Comunidades;6038;1;0;0;1;6;1;1;0;0
68;68745;SANTANDER;SIMACOTA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
76;76563;VALLE DEL CAUCA;PRADERA;2018;Jun;BRDEH;Comunidades;17350;0;0;0;0;0;1;1;0;0
17;17662;CALDAS;SAMANç;2015;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;5;2
18;18592;CAQUETA;PUERTO RICO;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;0;0;0;4;1
17;17662;CALDAS;SAMANç;2017;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;4
25;25438;CUNDINAMARCA;MEDINA;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;6;0;0;0;0
68;68780;SANTANDER;SURATç;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;6;0;0;0;0
86;86885;PUTUMAYO;VILLAGARZîN;2018;May;BRDEH;Comunidades;3473;1;1;0;2;12;0;1;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2011;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
86;86885;PUTUMAYO;VILLAGARZîN;2018;Sep;BRDEH;Comunidades;1527;0;0;0;0;0;1;0;0;0
50;50711;META;VISTAHERMOSA;2010;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
18;18001;CAQUETA;FLORENCIA;2017;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;0
05;05313;ANTIOQUIA;GRANADA;2016;Jun;BRDEH;Comunidades;1720;1;0;0;1;0;1;0;0;0
17;17662;CALDAS;SAMANç;2012;Sep;BRDEH;Comunidades;1510;4;0;0;4;0;2;1;0;0
17;17013;CALDAS;AGUADAS;2019;May;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
50;50577;META;PUERTO LLERAS;2018;Nov;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;1;1;4;0;0;0;0
18;18001;CAQUETA;FLORENCIA;2017;Jun;BRDEH;Comunidades;0;0;2;10;12;5;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2011;Nov;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
05;05206;ANTIOQUIA;CONCEPCIîN;2018;Ago;BRDEH;Comunidades;8426;0;0;0;0;0;1;0;0;0
73;73624;TOLIMA;ROVIRA;2018;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
13;13657;BOLIVAR;SAN JUAN NEPOMUCENO;2016;Ago;ARMADA NACIONAL;Comunidades;0;0;0;0;0;3;0;0;0;0
19;19075;CAUCA;BALBOA;2018;Sep;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;2;1
19;19130;CAUCA;CAJIBêO;2017;Abr;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
25;25438;CUNDINAMARCA;MEDINA;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2017;Ago;BRDEH;Comunidades;21887;0;0;0;0;0;4;1;0;0
73;73624;TOLIMA;ROVIRA;2018;May;BRDEH;Comunidades;4887;0;0;0;0;4;1;0;0;0
25;25320;CUNDINAMARCA;GUADUAS;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
25;25524;CUNDINAMARCA;PANDI;2018;May;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
41;41668;HUILA;SAN AGUSTêN;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;18;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2012;Mar;BRDEH;Comunidades;923;0;0;0;0;1;2;0;0;0
18;18592;CAQUETA;PUERTO RICO;2017;Oct;BRDEH;Comunidades;0;0;1;2;3;3;0;0;0;0
73;73622;TOLIMA;RONCESVALLES;2019;Feb;BRDEH;Comunidades;2845;0;0;0;0;0;1;0;0;0
13;13654;BOLIVAR;SAN JACINTO;2016;Mar;ARMADA NACIONAL;Comunidades;0;3;1;0;4;3;0;0;0;0
17;17662;CALDAS;SAMANç;2015;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
86;86571;PUTUMAYO;PUERTO GUZMçN;2019;Ago;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;1;0
13;13873;BOLIVAR;VILLANUEVA;2017;Jun;ARMADA NACIONAL;Comunidades;0;0;1;0;1;2;0;0;0;0
17;17662;CALDAS;SAMANç;2017;Sep;BRDEH;Comunidades;4107;0;0;0;0;12;1;0;0;0
70;70508;SUCRE;OVEJAS;2018;Nov;ARMADA NACIONAL;Comunidades;1665;0;0;0;0;1;0;1;0;0
76;76377;VALLE DEL CAUCA;LA CUMBRE;2017;Dic;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05310;ANTIOQUIA;GîMEZ PLATA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
41;41359;HUILA;ISNOS;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;9;0;0;0;0
05;05197;ANTIOQUIA;COCORNç;2015;Ago;BRDEH;Comunidades;0;1;0;0;1;2;0;0;0;0
17;17662;CALDAS;SAMANç;2016;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05628;ANTIOQUIA;SABANALARGA;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;11;0;0;0;0
17;17662;CALDAS;SAMANç;2010;Dic;BRDEH;Comunidades;605;9;1;0;10;0;1;3;0;0
19;19142;CAUCA;CALOTO;2019;Ene;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
13;13212;BOLIVAR;CîRDOBA;2016;Mar;ARMADA NACIONAL;Comunidades;0;0;0;0;0;6;0;0;0;0
